Date,UPI Banks,Volume (Mn) By Customers,Value (Cr) by Customers,Month,Year,Sentiment_Score_GooglePay,Sentiment_Score_PhonePe,Sentiment_Score_Paytm
20-11-2023,Google Pay,3713.959493,578957.5525,November,2023,0.3182,,
21-11-2023,Google Pay,4826.284695,583337.638,November,2023,0.4939,0.296,
22-11-2023,Google Pay,3901.935472,628440.6114,November,2023,0,,-0.84235
23-11-2023,Google Pay,3521.033684,608304.8389,November,2023,-0.8931,0,-0.3167
24-11-2023,Google Pay,3896.535434,651953.9693,November,2023,0,-0.8929,
25-11-2023,Google Pay,4501.747375,586485.4982,November,2023,,0.5999,0.1531
26-11-2023,Google Pay,4325.486532,624153.7207,November,2023,0.1291,0.1415,
27-11-2023,Google Pay,4555.921145,621346.9476,November,2023,-0.1005,,-0.6808
28-11-2023,Google Pay,4377.093627,567447.0748,November,2023,,,
29-11-2023,Google Pay,4382.026828,554686.1477,November,2023,0.1154,0.5574,0.9282
30-11-2023,Google Pay,4579.9985,723020.4788,November,2023,,,-0.9794
01-11-2023,PhonePe,5526.706466,753798.3499,November,2023,-0.128,0.6486,
02-11-2023,PhonePe,4957.530853,813802.9954,November,2023,-0.1926,,
03-11-2023,PhonePe,4594.887393,868913.7716,November,2023,,,
04-11-2023,PhonePe,4590.476059,988489.5451,November,2023,0.8026,,0.73835
05-11-2023,PhonePe,4983.894415,967570.0294,November,2023,,-0.13255,0.3265
06-11-2023,PhonePe,5753.379582,995180.9295,November,2023,,0.9107,
07-11-2023,PhonePe,5995.717069,881632.3284,November,2023,0.42835,,-0.382
08-11-2023,PhonePe,5492.808558,790286.5487,November,2023,,-0.1901,-0.1901
09-11-2023,PhonePe,5163.645176,943871.722,November,2023,0.6115,,
10-11-2023,PhonePe,5707.735881,912337.456,November,2023,-0.4019,,
11-11-2023,PhonePe,5452.985171,790788.6188,November,2023,0.21905,0.3397,
12-11-2023,PhonePe,4908.054266,991576.6809,November,2023,,0.1545,
13-11-2023,PhonePe,5542.981963,905517.1177,November,2023,,0.802,
14-11-2023,PhonePe,5067.146322,842645.2284,November,2023,-0.2263,0.5994,0.9577
15-11-2023,PhonePe,5440.580333,874669.6301,November,2023,,,
16-11-2023,PhonePe,5721.696941,800467.1389,November,2023,0.0659,0.73045,
17-11-2023,PhonePe,4771.500051,770664.604,November,2023,0.086266667,,
18-11-2023,PhonePe,5380.293493,881245.3328,November,2023,-0.4005,-0.6829,
19-11-2023,PhonePe,5317.685314,911669.0814,November,2023,0.48205,,
20-11-2023,PhonePe,5089.553481,841920.621,November,2023,0.3182,,
21-11-2023,PhonePe,4577.588611,897735.4794,November,2023,0.4939,0.296,
22-11-2023,PhonePe,5477.781321,789552.8153,November,2023,0,,-0.84235
23-11-2023,PhonePe,6373.85046,819774.2397,November,2023,-0.8931,0,-0.3167
24-11-2023,PhonePe,5258.552035,880870.5633,November,2023,0,-0.8929,
25-11-2023,PhonePe,4897.495261,703907.9625,November,2023,,0.5999,0.1531
26-11-2023,PhonePe,5748.732571,870781.5664,November,2023,0.1291,0.1415,
27-11-2023,PhonePe,5094.5732,868428.4496,November,2023,-0.1005,,-0.6808
28-11-2023,PhonePe,5588.11646,848181.3238,November,2023,,,
29-11-2023,PhonePe,6278.798523,744727.8902,November,2023,0.1154,0.5574,0.9282
30-11-2023,PhonePe,5670.096485,922631.4305,November,2023,,,-0.9794
01-11-2023,Paytm Payments Bank App,1439.835569,186983.7517,November,2023,-0.128,0.6486,
02-11-2023,Paytm Payments Bank App,1274.760047,146970.6771,November,2023,-0.1926,,
03-11-2023,Paytm Payments Bank App,1475.839657,172401.5986,November,2023,,,
04-11-2023,Paytm Payments Bank App,1258.301998,174940.3389,November,2023,0.8026,,0.73835
05-11-2023,Paytm Payments Bank App,1248.918423,175240.2139,November,2023,,-0.13255,0.3265
06-11-2023,Paytm Payments Bank App,1277.168665,167621.8266,November,2023,,0.9107,
07-11-2023,Paytm Payments Bank App,1182.819036,172350.7806,November,2023,0.42835,,-0.382
08-11-2023,Paytm Payments Bank App,1437.697028,159937.7668,November,2023,,-0.1901,-0.1901
09-11-2023,Paytm Payments Bank App,1391.585783,159970.1455,November,2023,0.6115,,
10-11-2023,Paytm Payments Bank App,1583.331961,168449.0006,November,2023,-0.4019,,
11-11-2023,Paytm Payments Bank App,1389.311105,166546.9695,November,2023,0.21905,0.3397,
12-11-2023,Paytm Payments Bank App,1278.646344,134255.879,November,2023,,0.1545,
13-11-2023,Paytm Payments Bank App,1595.170537,161497.7044,November,2023,,0.802,
14-11-2023,Paytm Payments Bank App,1394.245987,152073.3656,November,2023,-0.2263,0.5994,0.9577
15-11-2023,Paytm Payments Bank App,1176.414896,158802.1177,November,2023,,,
16-11-2023,Paytm Payments Bank App,1333.106176,148446.2168,November,2023,0.0659,0.73045,
17-11-2023,Paytm Payments Bank App,1434.240777,147557.0232,November,2023,0.086266667,,
18-11-2023,Paytm Payments Bank App,1097.383089,172146.6349,November,2023,-0.4005,-0.6829,
19-11-2023,Paytm Payments Bank App,1417.61464,176088.635,November,2023,0.48205,,
20-11-2023,Paytm Payments Bank App,1395.450778,171551.6057,November,2023,0.3182,,
21-11-2023,Paytm Payments Bank App,1205.553519,142634.7235,November,2023,0.4939,0.296,
22-11-2023,Paytm Payments Bank App,1418.638812,157603.1991,November,2023,0,,-0.84235
23-11-2023,Paytm Payments Bank App,1301.826993,167295.8783,November,2023,-0.8931,0,-0.3167
24-11-2023,Paytm Payments Bank App,1387.62377,162421.148,November,2023,0,-0.8929,
25-11-2023,Paytm Payments Bank App,1340.492794,180126.2827,November,2023,,0.5999,0.1531
26-11-2023,Paytm Payments Bank App,1437.534359,167391.7494,November,2023,0.1291,0.1415,
27-11-2023,Paytm Payments Bank App,1384.512244,183307.5081,November,2023,-0.1005,,-0.6808
28-11-2023,Paytm Payments Bank App,1047.934176,169922.3825,November,2023,,,
29-11-2023,Paytm Payments Bank App,1529.679793,154266.2521,November,2023,0.1154,0.5574,0.9282
30-11-2023,Paytm Payments Bank App,1193.086965,144103.9907,November,2023,,,-0.9794
01-12-2023,Google Pay,4135.188555,723706.0066,December,2023,0.2263,,
02-12-2023,Google Pay,4063.70768,693772.604,December,2023,0.1213,,0.0258
03-12-2023,Google Pay,4527.523989,677410.4862,December,2023,-0.2425,,
04-12-2023,Google Pay,4982.058403,641541.9671,December,2023,-0.1908,0,-0.5353
05-12-2023,Google Pay,4483.443502,734378.5092,December,2023,,,0
06-12-2023,Google Pay,4024.245145,656455.2811,December,2023,0.4469,-0.4092,
07-12-2023,Google Pay,4705.545003,602944.7298,December,2023,-0.8384,,-0.8927
08-12-2023,Google Pay,4340.73648,614719.3474,December,2023,-0.6633,,
09-12-2023,Google Pay,4421.215627,634935.0353,December,2023,0.40085,,0.9534
10-12-2023,Google Pay,4326.324955,661542.2753,December,2023,-0.1027,0.04425,0.3506
11-12-2023,Google Pay,4074.67763,564919.1898,December,2023,0.32335,-0.5267,0.693475
12-12-2023,Google Pay,4081.461518,638856.0094,December,2023,0.40445,,
13-12-2023,Google Pay,4595.502236,576809.8268,December,2023,-0.3152,,
14-12-2023,Google Pay,3792.833621,649735.1291,December,2023,0.4767,0.5267,
15-12-2023,Google Pay,5011.864987,539644.6467,December,2023,,,-0.0308
16-12-2023,Google Pay,4259.23327,617837.1561,December,2023,0.0719,,-0.904
17-12-2023,Google Pay,4803.817743,549924.9782,December,2023,-0.0599,0.48475,
18-12-2023,Google Pay,5002.916655,702572.0503,December,2023,,,
19-12-2023,Google Pay,4527.621141,597959.2735,December,2023,-0.0055,-0.8834,
20-12-2023,Google Pay,4748.496218,672405.2222,December,2023,0.3039,,
21-12-2023,Google Pay,4069.703717,673154.0151,December,2023,-0.3676,,-0.0495
22-12-2023,Google Pay,4939.682257,626739.4273,December,2023,0.927,,
23-12-2023,Google Pay,3554.260446,641855.0262,December,2023,-0.1027,,0.9416
24-12-2023,Google Pay,4059.74286,573165.4239,December,2023,,,-0.9414
25-12-2023,Google Pay,4390.910565,604722.9557,December,2023,0.6858,,-0.0772
26-12-2023,Google Pay,4732.586948,718502.2217,December,2023,0.01425,,
27-12-2023,Google Pay,5033.406325,598023.0167,December,2023,0.5527,-0.36795,0.1901
28-12-2023,Google Pay,4476.854316,694357.551,December,2023,,0.9718,
29-12-2023,Google Pay,4235.280293,615226.0585,December,2023,,,-0.4284
30-12-2023,Google Pay,4231.582392,612569.9788,December,2023,0.37105,0,-0.8225
31-12-2023,Google Pay,3936.344427,644640.1609,December,2023,-0.5948,-0.0129,-0.73655
01-12-2023,PhonePe,5515.063001,834967.0513,December,2023,0.2263,,
02-12-2023,PhonePe,5481.722442,789852.4769,December,2023,0.1213,,0.0258
03-12-2023,PhonePe,5797.961394,760602.7647,December,2023,-0.2425,,
04-12-2023,PhonePe,5189.200912,888771.0733,December,2023,-0.1908,0,-0.5353
05-12-2023,PhonePe,5875.882484,959197.402,December,2023,,,0
06-12-2023,PhonePe,5205.363161,862051.9966,December,2023,0.4469,-0.4092,
07-12-2023,PhonePe,5278.189386,1021779.163,December,2023,-0.8384,,-0.8927
08-12-2023,PhonePe,4951.601151,893039.0647,December,2023,-0.6633,,
09-12-2023,PhonePe,6023.125667,909571.8002,December,2023,0.40085,,0.9534
10-12-2023,PhonePe,6087.951468,890275.9015,December,2023,-0.1027,0.04425,0.3506
11-12-2023,PhonePe,5146.921361,954952.5864,December,2023,0.32335,-0.5267,0.693475
12-12-2023,PhonePe,6130.576104,843358.4646,December,2023,0.40445,,
13-12-2023,PhonePe,5318.641217,809101.5363,December,2023,-0.3152,,
14-12-2023,PhonePe,6284.035327,1013552.879,December,2023,0.4767,0.5267,
15-12-2023,PhonePe,5286.954472,878151.6966,December,2023,,,-0.0308
16-12-2023,PhonePe,6658.176879,933258.948,December,2023,0.0719,,-0.904
17-12-2023,PhonePe,4646.714968,947865.2367,December,2023,-0.0599,0.48475,
18-12-2023,PhonePe,5700.763543,879235.1851,December,2023,,,
19-12-2023,PhonePe,6085.203103,978721.8063,December,2023,-0.0055,-0.8834,
20-12-2023,PhonePe,6124.438922,898545.9333,December,2023,0.3039,,
21-12-2023,PhonePe,5439.678424,882586.0647,December,2023,-0.3676,,-0.0495
22-12-2023,PhonePe,4494.832348,793901.0852,December,2023,0.927,,
23-12-2023,PhonePe,5543.62533,1099059.447,December,2023,-0.1027,,0.9416
24-12-2023,PhonePe,6275.857577,877756.8883,December,2023,,,-0.9414
25-12-2023,PhonePe,6209.421869,825133.3573,December,2023,0.6858,,-0.0772
26-12-2023,PhonePe,5679.00587,922608.7432,December,2023,0.01425,,
27-12-2023,PhonePe,5521.186649,930081.2338,December,2023,0.5527,-0.36795,0.1901
28-12-2023,PhonePe,6940.313544,1031792.162,December,2023,,0.9718,
29-12-2023,PhonePe,5385.227345,996498.5853,December,2023,,,-0.4284
30-12-2023,PhonePe,5031.203227,915365.5018,December,2023,0.37105,0,-0.8225
31-12-2023,PhonePe,5471.804432,950724.3644,December,2023,-0.5948,-0.0129,-0.73655
01-12-2023,Paytm Payments Bank App,1646.498853,171418.8228,December,2023,0.2263,,
02-12-2023,Paytm Payments Bank App,1314.641858,194629.4029,December,2023,0.1213,,0.0258
03-12-2023,Paytm Payments Bank App,1393.588088,182569.7255,December,2023,-0.2425,,
04-12-2023,Paytm Payments Bank App,1478.164909,179888.9425,December,2023,-0.1908,0,-0.5353
05-12-2023,Paytm Payments Bank App,1548.051384,152745.1189,December,2023,,,0
06-12-2023,Paytm Payments Bank App,1366.077922,155599.3887,December,2023,0.4469,-0.4092,
07-12-2023,Paytm Payments Bank App,1198.558966,173785.9986,December,2023,-0.8384,,-0.8927
08-12-2023,Paytm Payments Bank App,1565.791862,154906.6566,December,2023,-0.6633,,
09-12-2023,Paytm Payments Bank App,1248.045681,156890.613,December,2023,0.40085,,0.9534
10-12-2023,Paytm Payments Bank App,1732.858483,161914.9063,December,2023,-0.1027,0.04425,0.3506
11-12-2023,Paytm Payments Bank App,1293.039215,157005.9114,December,2023,0.32335,-0.5267,0.693475
12-12-2023,Paytm Payments Bank App,1494.687598,159378.5737,December,2023,0.40445,,
13-12-2023,Paytm Payments Bank App,1618.042596,170248.475,December,2023,-0.3152,,
14-12-2023,Paytm Payments Bank App,1272.606331,173684.4895,December,2023,0.4767,0.5267,
15-12-2023,Paytm Payments Bank App,1613.170369,183265.0036,December,2023,,,-0.0308
16-12-2023,Paytm Payments Bank App,1411.978581,169384.49,December,2023,0.0719,,-0.904
17-12-2023,Paytm Payments Bank App,1428.968393,182606.0351,December,2023,-0.0599,0.48475,
18-12-2023,Paytm Payments Bank App,1506.784679,144484.3312,December,2023,,,
19-12-2023,Paytm Payments Bank App,1772.110752,146649.9038,December,2023,-0.0055,-0.8834,
20-12-2023,Paytm Payments Bank App,1656.055025,187249.4353,December,2023,0.3039,,
21-12-2023,Paytm Payments Bank App,1237.736129,172865.0131,December,2023,-0.3676,,-0.0495
22-12-2023,Paytm Payments Bank App,1312.374776,151245.7993,December,2023,0.927,,
23-12-2023,Paytm Payments Bank App,1253.43949,151000.4276,December,2023,-0.1027,,0.9416
24-12-2023,Paytm Payments Bank App,1574.724319,171790.843,December,2023,,,-0.9414
25-12-2023,Paytm Payments Bank App,1507.20765,151123.4795,December,2023,0.6858,,-0.0772
26-12-2023,Paytm Payments Bank App,1376.067319,159177.583,December,2023,0.01425,,
27-12-2023,Paytm Payments Bank App,1455.604173,154481.9104,December,2023,0.5527,-0.36795,0.1901
28-12-2023,Paytm Payments Bank App,1314.725108,155385.0961,December,2023,,0.9718,
29-12-2023,Paytm Payments Bank App,1370.295388,187778.9781,December,2023,,,-0.4284
30-12-2023,Paytm Payments Bank App,1396.100374,137222.4753,December,2023,0.37105,0,-0.8225
31-12-2023,Paytm Payments Bank App,1199.328074,166362.8476,December,2023,-0.5948,-0.0129,-0.73655
01-01-2024,Google Pay,4597.79346,711709.8038,January,2024,-0.1792,,
02-01-2024,Google Pay,4952.239542,575622.5085,January,2024,0.1664,,
03-01-2024,Google Pay,4665.991096,680436.1176,January,2024,-0.7003,0,-0.0063
04-01-2024,Google Pay,4110.841282,567326.2578,January,2024,-0.0104,-0.8574,
05-01-2024,Google Pay,3161.379573,580118.6581,January,2024,0.32465,0.339833333,0.68405
06-01-2024,Google Pay,4801.2261,502018.3989,January,2024,,,0.13785
07-01-2024,Google Pay,4712.298893,714753.8908,January,2024,0.30125,,-0.4439
08-01-2024,Google Pay,4495.054538,638733.7106,January,2024,-0.0258,0.5976,-0.6978
09-01-2024,Google Pay,3984.392091,615017.8249,January,2024,-0.41545,-0.3919,-0.3818
10-01-2024,Google Pay,4522.950957,616471.3922,January,2024,-0.031575,-0.8097,
11-01-2024,Google Pay,5145.794643,597779.0383,January,2024,-0.2311,,
12-01-2024,Google Pay,3271.178473,634274.4696,January,2024,-0.7935,,
13-01-2024,Google Pay,4385.855086,551382.0205,January,2024,0.9403,,
14-01-2024,Google Pay,4666.944772,602157.0738,January,2024,0.419633333,,
15-01-2024,Google Pay,4798.734936,591018.1213,January,2024,,0,
16-01-2024,Google Pay,4789.922543,746809.3501,January,2024,0.45005,-0.5423,
17-01-2024,Google Pay,4717.099226,646658.2147,January,2024,0.5423,,0.2732
18-01-2024,Google Pay,4101.933301,727874.4629,January,2024,0.0221,,
19-01-2024,Google Pay,4262.141587,429955.0713,January,2024,-0.0408,0.5719,
20-01-2024,Google Pay,4516.962104,605919.0824,January,2024,-0.46425,,-0.872
21-01-2024,Google Pay,3868.37562,701387.3644,January,2024,0.13955,0.16545,
22-01-2024,Google Pay,3480.534158,646894.1985,January,2024,0.3173,0.5859,-0.8525
23-01-2024,Google Pay,4541.900251,600494.9245,January,2024,,0.48675,-0.9237
24-01-2024,Google Pay,4264.387311,653124.0597,January,2024,-0.22335,0.0772,
25-01-2024,Google Pay,4361.44318,561934.3195,January,2024,0.172775,,
26-01-2024,Google Pay,5392.598813,698233.2923,January,2024,,0.4215,0.5729
27-01-2024,Google Pay,4203.674737,601639.24,January,2024,-0.11645,,0.0387
28-01-2024,Google Pay,4766.84103,626891.4478,January,2024,0,,
29-01-2024,Google Pay,4479.995738,631839.9913,January,2024,-0.412366667,,
30-01-2024,Google Pay,4301.948827,682786.4849,January,2024,-0.4019,-0.0328,-0.9617
31-01-2024,Google Pay,4364.258952,593330.0083,January,2024,0.765,,-0.6336
01-01-2024,PhonePe,5679.058673,910770.2876,January,2024,-0.1792,,
02-01-2024,PhonePe,5645.290446,901440.7573,January,2024,0.1664,,
03-01-2024,PhonePe,5490.985409,927739.9552,January,2024,-0.7003,0,-0.0063
04-01-2024,PhonePe,5131.47017,941800.7852,January,2024,-0.0104,-0.8574,
05-01-2024,PhonePe,6501.824089,1012083.616,January,2024,0.32465,0.339833333,0.68405
06-01-2024,PhonePe,5782.998782,988457.6804,January,2024,,,0.13785
07-01-2024,PhonePe,6163.375978,798800.6641,January,2024,0.30125,,-0.4439
08-01-2024,PhonePe,6150.328735,983730.6167,January,2024,-0.0258,0.5976,-0.6978
09-01-2024,PhonePe,6173.927229,977261.2551,January,2024,-0.41545,-0.3919,-0.3818
10-01-2024,PhonePe,6273.475062,944221.6543,January,2024,-0.031575,-0.8097,
11-01-2024,PhonePe,5360.493263,941688.8724,January,2024,-0.2311,,
12-01-2024,PhonePe,5946.995758,908650.4719,January,2024,-0.7935,,
13-01-2024,PhonePe,5765.20438,693667.7041,January,2024,0.9403,,
14-01-2024,PhonePe,5401.868715,861828.1989,January,2024,0.419633333,,
15-01-2024,PhonePe,5933.896141,995795.2747,January,2024,,0,
16-01-2024,PhonePe,5557.552787,938424.8303,January,2024,0.45005,-0.5423,
17-01-2024,PhonePe,6622.304916,872767.6992,January,2024,0.5423,,0.2732
18-01-2024,PhonePe,5897.085411,1041164.765,January,2024,0.0221,,
19-01-2024,PhonePe,5492.134949,804201.8137,January,2024,-0.0408,0.5719,
20-01-2024,PhonePe,5353.525129,774749.53,January,2024,-0.46425,,-0.872
21-01-2024,PhonePe,6067.475653,942847.0308,January,2024,0.13955,0.16545,
22-01-2024,PhonePe,5560.064204,987094.6115,January,2024,0.3173,0.5859,-0.8525
23-01-2024,PhonePe,5631.289574,788567.5409,January,2024,,0.48675,-0.9237
24-01-2024,PhonePe,5635.443903,848977.3174,January,2024,-0.22335,0.0772,
25-01-2024,PhonePe,6372.460305,1016077.8,January,2024,0.172775,,
26-01-2024,PhonePe,5783.801875,787625.9528,January,2024,,0.4215,0.5729
27-01-2024,PhonePe,6474.93767,837950.9533,January,2024,-0.11645,,0.0387
28-01-2024,PhonePe,5820.377703,804523.2576,January,2024,0,,
29-01-2024,PhonePe,4712.780819,762529.1483,January,2024,-0.412366667,,
30-01-2024,PhonePe,4719.127387,950087.2216,January,2024,-0.4019,-0.0328,-0.9617
31-01-2024,PhonePe,5848.186851,877079.5871,January,2024,0.765,,-0.6336
01-01-2024,Paytm Payments Bank App,1512.473358,176846.7035,January,2024,-0.1792,,
02-01-2024,Paytm Payments Bank App,1373.363306,157251.8819,January,2024,0.1664,,
03-01-2024,Paytm Payments Bank App,1714.01312,168993.4305,January,2024,-0.7003,0,-0.0063
04-01-2024,Paytm Payments Bank App,1450.273994,184471.5198,January,2024,-0.0104,-0.8574,
05-01-2024,Paytm Payments Bank App,1451.17484,153919.1912,January,2024,0.32465,0.339833333,0.68405
06-01-2024,Paytm Payments Bank App,1414.498275,190590.2611,January,2024,,,0.13785
07-01-2024,Paytm Payments Bank App,1555.508888,173096.7206,January,2024,0.30125,,-0.4439
08-01-2024,Paytm Payments Bank App,1507.815391,168297.386,January,2024,-0.0258,0.5976,-0.6978
09-01-2024,Paytm Payments Bank App,1368.685,169701.0663,January,2024,-0.41545,-0.3919,-0.3818
10-01-2024,Paytm Payments Bank App,1481.023804,157872.6018,January,2024,-0.031575,-0.8097,
11-01-2024,Paytm Payments Bank App,1061.913958,172647.3095,January,2024,-0.2311,,
12-01-2024,Paytm Payments Bank App,1520.735103,164226.9116,January,2024,-0.7935,,
13-01-2024,Paytm Payments Bank App,1322.120988,178631.9357,January,2024,0.9403,,
14-01-2024,Paytm Payments Bank App,1491.559467,174059.9005,January,2024,0.419633333,,
15-01-2024,Paytm Payments Bank App,1397.66445,150142.7036,January,2024,,0,
16-01-2024,Paytm Payments Bank App,1485.163712,140460.2112,January,2024,0.45005,-0.5423,
17-01-2024,Paytm Payments Bank App,1261.578595,159448.9279,January,2024,0.5423,,0.2732
18-01-2024,Paytm Payments Bank App,1389.232344,171007.4572,January,2024,0.0221,,
19-01-2024,Paytm Payments Bank App,1544.289727,158870.0693,January,2024,-0.0408,0.5719,
20-01-2024,Paytm Payments Bank App,1360.429439,171962.213,January,2024,-0.46425,,-0.872
21-01-2024,Paytm Payments Bank App,1369.106123,183237.1313,January,2024,0.13955,0.16545,
22-01-2024,Paytm Payments Bank App,1316.408193,193846.851,January,2024,0.3173,0.5859,-0.8525
23-01-2024,Paytm Payments Bank App,1374.16844,186014.2153,January,2024,,0.48675,-0.9237
24-01-2024,Paytm Payments Bank App,1536.808982,169015.017,January,2024,-0.22335,0.0772,
25-01-2024,Paytm Payments Bank App,1366.07322,171070.797,January,2024,0.172775,,
